,TeamID,SEASON,LeagueID,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,NICKNAME,HOW_ACQUIRED
0,1610612737,2022,00,Frank Kaminsky,frank-kaminsky,0,F-C,7-0,240,"APR 04, 1993",29.0,7,Wisconsin,1626163,Frank,Signed on 07/11/22
1,1610612737,2022,00,Jalen Johnson,jalen-johnson,1,F,6-8,219,"DEC 18, 2001",20.0,1,Duke,1630552,Jalen,#20 Pick in 2021 Draft
2,1610612737,2022,00,Trent Forrest,trent-forrest,2,G,6-4,210,"JUN 12, 1998",24.0,2,Florida State,1630235,Trent,Signed on 08/08/22
3,1610612737,2022,00,Aaron Holiday,aaron-holiday,3,G,6-0,185,"SEP 30, 1996",26.0,4,UCLA,1628988,Aaron,Signed on 07/06/22
4,1610612737,2022,00,Dejounte Murray,dejounte-murray,5,G,6-5,180,"SEP 19, 1996",26.0,5,Washington,1627749,Dejounte,Traded from SAS on 06/30/22
5,1610612737,2022,00,Jarrett Culver,jarrett-culver,7,G-F,6-6,195,"FEB 20, 1999",23.0,3,Texas Tech,1629633,Jarrett,Signed on 09/12/22
6,1610612737,2022,00,Justin Holiday,justin-holiday,8,F-G,6-6,180,"APR 05, 1989",33.0,9,Washington,203200,Justin,Traded from SAC on 07/06/22
7,1610612737,2022,00,Trae Young,trae-young,11,G,6-1,164,"SEP 19, 1998",24.0,4,Oklahoma,1629027,Trae,Draft Rights Traded from DAL on 06/21/18
8,1610612737,2022,00,De'Andre Hunter,deandre-hunter,12,F-G,6-8,221,"DEC 02, 1997",24.0,3,Virginia,1629631,De'Andre,Draft Rights Traded from NOP on 07/07/19
9,1610612737,2022,00,Bogdan Bogdanovic,bogdan-bogdanovic,13,G,6-5,225,"AUG 18, 1992",30.0,5,Fenerbahce,203992,Bogdan,Signed on 11/25/20
10,1610612737,2022,00,AJ Griffin,aj-griffin,14,F,6-6,220,"AUG 25, 2003",19.0,R,Duke,1631100,AJ,#16 Pick in 2022 Draft
11,1610612737,2022,00,Clint Capela,clint-capela,15,C,6-10,256,"MAY 18, 1994",28.0,8,Elan Chalon,203991,Clint,Traded from HOU on 02/05/20
12,1610612737,2022,00,Onyeka Okongwu,onyeka-okongwu,17,F-C,6-9,240,"DEC 11, 2000",21.0,2,Southern California,1630168,Onyeka,#6 Pick in 2020 Draft
13,1610612737,2022,00,John Collins,john-collins,20,F-C,6-9,226,"SEP 23, 1997",25.0,5,Wake Forest,1628381,John,#19 Pick in 2017 Draft
14,1610612737,2022,00,Tyrese Martin,tyrese-martin,22,G,6-6,215,"MAR 07, 1999",23.0,R,Connecticut,1631213,Tyrese,Draft Rights Traded from GSW on 06/24/22
15,1610612737,2022,00,Vit Krejci,vit-krejci,27,G,6-8,195,"JUN 19, 2000",22.0,1,Zaragoza,1630249,Vit,Traded from OKC on 09/27/22
0,1610612738,2022,00,Jayson Tatum,jayson-tatum,0,F-G,6-8,210,"MAR 03, 1998",24.0,5,Duke,1628369,Jayson,#3 Pick in 2017 Draft
1,1610612738,2022,00,Noah Vonleh,noah-vonleh,4,F,6-10,257,"AUG 24, 1995",27.0,7,Indiana,203943,Noah,Signed on 09/07/22
2,1610612738,2022,00,Jaylen Brown,jaylen-brown,7,G-F,6-6,223,"OCT 24, 1996",26.0,6,California,1627759,Jaylen,#3 Pick in 2016 Draft
3,1610612738,2022,00,Danilo Gallinari,danilo-gallinari,8,F,6-10,236,"AUG 08, 1988",34.0,13,Olimpia Milano,201568,Danilo,Signed on 07/12/22
4,1610612738,2022,00,Derrick White,derrick-white,9,G,6-4,190,"JUL 02, 1994",28.0,5,Colorado,1628401,Derrick,Traded from SAS on 02/10/22
5,1610612738,2022,00,Payton Pritchard,payton-pritchard,11,G,6-1,195,"JAN 28, 1998",24.0,2,Oregon,1630202,Payton,#26 Pick in 2020 Draft
6,1610612738,2022,00,Grant Williams,grant-williams,12,F,6-6,236,"NOV 30, 1998",23.0,3,Tennessee,1629684,Grant,#22 Pick in 2019 Draft
7,1610612738,2022,00,Malcolm Brogdon,malcolm-brogdon,13,G,6-4,229,"DEC 11, 1992",29.0,6,Virginia,1627763,Malcolm,Traded from IND on 07/09/22
8,1610612738,2022,00,JD Davison,jd-davison,20,G,6-1,195,"OCT 03, 2002",20.0,R,Alabama,1631120,JD,#53 Pick in 2022 Draft
9,1610612738,2022,00,Mfiondu Kabengele,mfiondu-kabengele,27,C,6-10,250,"AUG 14, 1997",25.0,2,Florida State,1629662,Mfiondu,Signed on 07/16/22
10,1610612738,2022,00,Sam Hauser,sam-hauser,30,F,6-7,217,"DEC 08, 1997",24.0,1,Virginia,1630573,Sam,Signed on 08/13/21
11,1610612738,2022,00,Marcus Smart,marcus-smart,36,G,6-4,220,"MAR 06, 1994",28.0,8,Oklahoma State,203935,Marcus,#6 Pick in 2014 Draft
12,1610612738,2022,00,Luke Kornet,luke-kornet,40,C-F,7-2,250,"JUL 15, 1995",27.0,5,Vanderbilt,1628436,Luke,Signed on 02/11/22
13,1610612738,2022,00,Al Horford,al-horford,42,C-F,6-9,240,"JUN 03, 1986",36.0,15,Florida,201143,Al,Traded from OKC on 06/18/21
14,1610612738,2022,00,Robert Williams III,robert-williams-iii,44,C-F,6-9,237,"OCT 17, 1997",25.0,4,Texas A&M,1629057,Robert,#27 Pick in 2018 Draft
15,1610612738,2022,00,Justin Jackson,justin-jackson,44,F,6-8,220,"MAR 28, 1995",27.0,5,North Carolina,1628382,Justin,Signed on 09/14/22
16,1610612738,2022,00,Blake Griffin,blake-griffin,91,F,6-9,250,"MAR 16, 1989",33.0,12,Oklahoma,201933,Blake,Signed on 10/03/22
0,1610612739,2022,00,Kevin Love,kevin-love,0,F-C,6-8,251,"SEP 07, 1988",34.0,14,UCLA,201567,Kevin,Traded from MIN on 08/23/14
1,1610612739,2022,00,Caris LeVert,caris-levert,3,G,6-6,205,"AUG 25, 1994",28.0,6,Michigan,1627747,Caris,Traded from IND on 02/07/22
2,1610612739,2022,00,Evan Mobley,evan-mobley,4,C,6-11,215,"JUN 18, 2001",21.0,1,Southern California,1630596,Evan,#3 Pick in 2021 Draft
3,1610612739,2022,00,Lamar Stevens,lamar-stevens,8,F,6-6,230,"JUL 09, 1997",25.0,2,Penn State,1630205,Lamar,Signed on 11/28/20
4,1610612739,2022,00,Dylan Windler,dylan-windler,9,G-F,6-7,196,"SEP 22, 1996",26.0,2,Belmont,1629685,Dylan,#26 Pick in 2019 Draft
5,1610612739,2022,00,Darius Garland,darius-garland,10,G,6-1,192,"JAN 26, 2000",22.0,3,Vanderbilt,1629636,Darius,#5 Pick in 2019 Draft
6,1610612739,2022,00,Ricky Rubio,ricky-rubio,13,G,6-2,190,"OCT 21, 1990",32.0,11,FC Barcelona,201937,Ricky,Signed on 07/07/22
7,1610612739,2022,00,Isaiah Mobley,isaiah-mobley,15,F,6-8,238,"SEP 24, 1999",23.0,R,Southern California,1630600,Isaiah,#49 Pick in 2022 Draft
8,1610612739,2022,00,Cedi Osman,cedi-osman,16,F,6-7,230,"APR 08, 1995",27.0,5,Anadolu Efes,1626224,Cedi,Draft Rights Traded from MIN on 06/25/15
9,1610612739,2022,00,Raul Neto,raul-neto,19,G,6-2,180,"MAY 19, 1992",30.0,7,Murcia,203526,Raul,Signed on 07/07/22
10,1610612739,2022,00,Mamadi Diakite,mamadi-diakite,21,F,6-9,228,"JAN 21, 1997",25.0,2,Virginia,1629603,Mamadi,Signed on 09/19/22
11,1610612739,2022,00,Jarrett Allen,jarrett-allen,31,C,6-9,243,"APR 21, 1998",24.0,5,Texas,1628386,Jarrett,Traded from BKN on 01/16/21
12,1610612739,2022,00,Dean Wade,dean-wade,32,F-C,6-9,228,"NOV 20, 1996",25.0,3,Kansas State,1629731,Dean,Signed on 07/01/19
13,1610612739,2022,00,Robin Lopez,robin-lopez,33,C,7-0,281,"APR 01, 1988",34.0,14,Stanford,201577,Robin,Signed on 07/07/22
14,1610612739,2022,00,Isaac Okoro,isaac-okoro,35,F-G,6-5,225,"JAN 26, 2001",21.0,2,Auburn,1630171,Isaac,#5 Pick in 2020 Draft
15,1610612739,2022,00,Donovan Mitchell,donovan-mitchell,45,G,6-1,215,"SEP 07, 1996",26.0,5,Louisville,1628378,Donovan,Traded from UTA on 09/03/22
0,1610612740,2022,00,E.J. Liddell,ej-liddell,,F,6-6,240,"DEC 18, 2000",21.0,R,Ohio State,1630604,E.J.,#41 Pick in 2022 Draft
1,1610612740,2022,00,Dereon Seabron,dereon-seabron,0,G,6-5,180,"MAY 26, 2000",22.0,R,North Carolina State,1631220,Dereon,Signed on 09/09/22
2,1610612740,2022,00,Zion Williamson,zion-williamson,1,F,6-6,284,"JUL 06, 2000",22.0,2,Duke,1629627,Zion,#1 Pick in 2019 Draft
3,1610612740,2022,00,CJ McCollum,cj-mccollum,3,G,6-3,190,"SEP 19, 1991",31.0,9,Lehigh,203468,CJ,Traded from POR on 02/08/22
4,1610612740,2022,00,Devonte' Graham,devonte-graham,4,G,6-1,195,"FEB 22, 1995",27.0,4,Kansas,1628984,Devonte',Traded from CHA on 08/07/21
5,1610612740,2022,00,Herbert Jones,herbert-jones,5,F,6-7,206,"OCT 06, 1998",24.0,1,Alabama,1630529,Herbert,#35 Pick in 2021 Draft
6,1610612740,2022,00,Naji Marshall,naji-marshall,8,F,6-7,220,"JAN 24, 1998",24.0,2,Xavier,1630230,Naji,Signed on 12/07/20
7,1610612740,2022,00,Willy Hernangomez,willy-hernangomez,9,C-F,6-11,250,"MAY 27, 1994",28.0,6,Cajasol Sevilla,1626195,Willy,Signed on 11/24/20
8,1610612740,2022,00,Jaxson Hayes,jaxson-hayes,10,C-F,7-0,220,"MAY 23, 2000",22.0,3,Texas,1629637,Jaxson,Draft Rights Traded from ATL on 07/07/19
9,1610612740,2022,00,Dyson Daniels,dyson-daniels,11,G,6-7,199,"MAR 17, 2003",19.0,R,NBA G League Ignite,1630700,Dyson,#8 Pick in 2022 Draft
10,1610612740,2022,00,Kira Lewis Jr.,kira-lewis-jr,13,G,6-1,170,"APR 06, 2001",21.0,2,Alabama,1630184,Kira,#13 Pick in 2020 Draft
11,1610612740,2022,00,Brandon Ingram,brandon-ingram,14,F,6-8,190,"SEP 02, 1997",25.0,6,Duke,1627742,Brandon,Traded from LAL on 07/06/19
12,1610612740,2022,00,Jose Alvarado,jose-alvarado,15,G,6-0,179,"APR 12, 1998",24.0,1,Georgia Tech,1630631,Jose,Signed on 08/18/21
13,1610612740,2022,00,Jonas Valanciunas,jonas-valanciunas,17,C,6-11,265,"MAY 06, 1992",30.0,10,Lietuvos rytas Vilnius,202685,Jonas,Traded from MEM on 08/07/21
14,1610612740,2022,00,Larry Nance Jr.,larry-nance-jr,22,F-C,6-8,245,"JAN 01, 1993",29.0,7,Wyoming,1626204,Larry,Traded from POR on 02/08/22
15,1610612740,2022,00,Trey Murphy III,trey-murphy-iii,25,F,6-8,206,"JUN 18, 2000",22.0,1,Virginia,1630530,Trey,Draft Rights Traded from MEM on 08/07/21
16,1610612740,2022,00,Garrett Temple,garrett-temple,41,G-F,6-6,195,"MAY 08, 1986",36.0,12,Louisiana State,202066,Garrett,Traded from CHI on 08/08/21
0,1610612741,2022,00,Coby White,coby-white,0,G,6-5,195,"FEB 16, 2000",22.0,3,North Carolina,1629632,Coby,#7 Pick in 2019 Draft
1,1610612741,2022,00,Lonzo Ball,lonzo-ball,2,G,6-6,190,"OCT 27, 1997",25.0,5,UCLA,1628366,Lonzo,Traded from NOP on 08/08/21
2,1610612741,2022,00,Andre Drummond,andre-drummond,3,C,6-11,279,"AUG 10, 1993",29.0,10,Connecticut,203083,Andre,Signed on 07/06/22
3,1610612741,2022,00,Derrick Jones Jr.,derrick-jones-jr,5,F,6-6,210,"FEB 15, 1997",25.0,6,UNLV,1627884,Derrick,Traded from POR on 08/28/21
4,1610612741,2022,00,Alex Caruso,alex-caruso,6,G,6-5,186,"FEB 28, 1994",28.0,5,Texas A&M,1627936,Alex,Signed on 08/10/21
5,1610612741,2022,00,Goran Dragic,goran-dragic,7,G,6-4,190,"MAY 06, 1986",36.0,14,Union Olimpija,201609,Goran,Signed on 08/02/22
6,1610612741,2022,00,Zach LaVine,zach-lavine,8,G-F,6-5,200,"MAR 10, 1995",27.0,8,UCLA,203897,Zach,Traded from MIN on 06/22/17
7,1610612741,2022,00,Nikola Vucevic,nikola-vucevic,9,C,6-10,260,"OCT 24, 1990",32.0,11,Southern California,202696,Nikola,Traded from ORL on 03/25/21
8,1610612741,2022,00,DeMar DeRozan,demar-derozan,11,G-F,6-6,220,"AUG 07, 1989",33.0,13,Southern California,201942,DeMar,Traded from SAS on 08/11/21
9,1610612741,2022,00,Ayo Dosunmu,ayo-dosunmu,12,G,6-5,200,"JAN 17, 2000",22.0,1,Illinois,1630245,Ayo,#38 Pick in 2021 Draft
10,1610612741,2022,00,Tony Bradley,tony-bradley,13,C-F,6-11,248,"JAN 08, 1998",24.0,5,North Carolina,1628396,Tony,Signed on 08/11/21
11,1610612741,2022,00,Malcolm Hill,malcolm-hill,14,F,6-6,220,"OCT 26, 1995",27.0,1,Illinois,1630792,Malcolm,Signed on 01/14/22
12,1610612741,2022,00,Marko Simonovic,marko-simonovic,19,C,7-0,220,"OCT 15, 1999",23.0,1,Mega Basket,1630250,Marko,#44 Pick in 2020 Draft
13,1610612741,2022,00,Javonte Green,javonte-green,24,G-F,6-5,205,"JUL 23, 1993",29.0,3,Radford,1629750,Javonte,Traded from BOS on 03/25/21
14,1610612741,2022,00,Dalen Terry,dalen-terry,25,F,6-7,195,"JUL 12, 2002",20.0,R,Arizona,1631207,Dalen,#18 Pick in 2022 Draft
15,1610612741,2022,00,Kostas Antetokounmpo,kostas-antetokounmpo,37,F,6-10,200,"NOV 20, 1997",24.0,3,Dayton,1628961,Kostas,Signed on 09/25/22
16,1610612741,2022,00,Patrick Williams,patrick-williams,44,F,6-7,215,"AUG 26, 2001",21.0,2,Florida State,1630172,Patrick,#4 Pick in 2020 Draft
0,1610612742,2022,00,JaVale McGee,javale-mcgee,00,C-F,7-0,270,"JAN 19, 1988",34.0,14,Nevada,201580,JaVale,Signed on 07/09/22
1,1610612742,2022,00,Theo Pinson,theo-pinson,1,G-F,6-7,212,"NOV 05, 1995",27.0,4,North Carolina,1629033,Theo,Signed on 12/20/21
2,1610612742,2022,00,Facundo Campazzo,facundo-campazzo,2,G,5-10,195,"MAR 23, 1991",31.0,2,Murcia,1630267,Facundo,Signed on 10/18/22
3,1610612742,2022,00,Jaden Hardy,jaden-hardy,3,G,6-3,198,"JUL 05, 2002",20.0,R,NBA G League Ignite,1630702,Jaden,Draft Rights Traded from SAC on 06/24/22
4,1610612742,2022,00,Dwight Powell,dwight-powell,7,F-C,6-10,240,"JUL 20, 1991",31.0,8,Stanford,203939,Dwight,Traded from BOS on 12/18/14
5,1610612742,2022,00,Josh Green,josh-green,8,G,6-7,200,"NOV 16, 2000",21.0,2,Arizona,1630182,Josh,#18 Pick in 2020 Draft
6,1610612742,2022,00,Dorian Finney-Smith,dorian-finney-smith,10,F,6-7,220,"MAY 04, 1993",29.0,6,Florida,1627827,Dorian,Signed on 07/08/16
7,1610612742,2022,00,Tim Hardaway Jr.,tim-hardaway-jr,11,G-F,6-5,205,"MAR 16, 1992",30.0,9,Michigan,203501,Tim,Traded from NYK on 01/31/19
8,1610612742,2022,00,Frank Ntilikina,frank-ntilikina,21,G,6-4,200,"JUL 28, 1998",24.0,5,Strasbourg IG,1628373,Frank,Signed on 09/16/21
9,1610612742,2022,00,Tyler Dorsey,tyler-dorsey,22,G,6-4,180,"FEB 18, 1996",26.0,2,Oregon,1628416,Tyler,Signed on 07/23/22
10,1610612742,2022,00,McKinley Wright IV,mckinley-wright-iv,25,G,5-11,192,"OCT 25, 1998",24.0,1,Colorado,1630593,McKinley,Signed on 08/12/22
11,1610612742,2022,00,Reggie Bullock,reggie-bullock,25,G-F,6-6,205,"MAR 16, 1991",31.0,9,North Carolina,203493,Reggie,Signed on 08/06/21
12,1610612742,2022,00,Spencer Dinwiddie,spencer-dinwiddie,26,G,6-5,215,"APR 06, 1993",29.0,8,Colorado,203915,Spencer,Traded from WAS on 02/10/22
13,1610612742,2022,00,Christian Wood,christian-wood,35,F,6-9,214,"SEP 27, 1995",27.0,6,UNLV,1626174,Christian,Traded from HOU on 06/24/22
14,1610612742,2022,00,Maxi Kleber,maxi-kleber,42,F,6-10,240,"JAN 29, 1992",30.0,5,Bayern Munich,1628467,Maxi,Signed on 07/12/17
15,1610612742,2022,00,Davis Bertans,davis-bertans,44,F,6-10,225,"NOV 12, 1992",29.0,6,Baskonia,202722,Davis,Traded from WAS on 02/10/22
16,1610612742,2022,00,Luka Doncic,luka-doncic,77,F-G,6-7,230,"FEB 28, 1999",23.0,4,Real Madrid,1629029,Luka,Draft Rights Traded from ATL on 06/21/18
0,1610612743,2022,00,Christian Braun,christian-braun,0,G,6-6,220,"APR 17, 2001",21.0,R,Kansas,1631128,Christian,#21 Pick in 2022 Draft
1,1610612743,2022,00,Michael Porter Jr.,michael-porter-jr,1,F,6-10,218,"JUN 29, 1998",24.0,3,Missouri,1629008,Michael,#14 Pick in 2018 Draft
2,1610612743,2022,00,Bones Hyland,bones-hyland,3,G,6-2,169,"SEP 14, 2000",22.0,1,Virginia Commonwealth,1630538,Bones,#26 Pick in 2021 Draft
3,1610612743,2022,00,Kentavious Caldwell-Pope,kentavious-caldwell-pope,5,G,6-5,204,"FEB 18, 1993",29.0,9,Georgia,203484,Kentavious,Traded from WAS on 07/06/22
4,1610612743,2022,00,DeAndre Jordan,deandre-jordan,6,C,6-11,265,"JUL 21, 1988",34.0,14,Texas A&M,201599,DeAndre,Signed on 07/11/22
5,1610612743,2022,00,Peyton Watson,peyton-watson,8,G,6-7,200,"SEP 11, 2002",20.0,R,UCLA,1631212,Peyton,Draft Rights Traded from OKC on 06/23/22
6,1610612743,2022,00,Davon Reed,davon-reed,9,G,6-5,206,"JUN 11, 1995",27.0,3,Miami,1628432,Davon,Signed on 09/27/21
7,1610612743,2022,00,Jack White,jack-white,10,F,6-7,225,"AUG 05, 1997",25.0,R,Duke,1631298,Jack,Signed on 07/19/22
8,1610612743,2022,00,Bruce Brown,bruce-brown,11,G-F,6-4,202,"AUG 15, 1996",26.0,4,Miami,1628971,Bruce,Signed on 07/07/22
9,1610612743,2022,00,Ish Smith,ish-smith,14,G,6-0,175,"JUL 05, 1988",34.0,12,Wake Forest,202397,Ish,Traded from WAS on 07/06/22
10,1610612743,2022,00,Nikola Jokic,nikola-jokic,15,C,6-11,284,"FEB 19, 1995",27.0,7,Mega Basket,203999,Nikola,#41 Pick in 2014 Draft
11,1610612743,2022,00,Collin Gillespie,collin-gillespie,21,G,6-1,195,"JUN 25, 1999",23.0,R,Villanova,1631221,Collin,Signed on 07/03/22
12,1610612743,2022,00,Zeke Nnaji,zeke-nnaji,22,F-C,6-9,240,"JAN 09, 2001",21.0,2,Arizona,1630192,Zeke,#22 Pick in 2020 Draft
13,1610612743,2022,00,Jamal Murray,jamal-murray,27,G,6-4,215,"FEB 23, 1997",25.0,5,Kentucky,1627750,Jamal,#7 Pick in 2016 Draft
14,1610612743,2022,00,Vlatko Cancar,vlatko-cancar,31,F,6-8,236,"APR 10, 1997",25.0,3,San Pablo Burgos,1628427,Vlatko,#49 Pick in 2017 Draft
15,1610612743,2022,00,Jeff Green,jeff-green,32,F,6-8,235,"AUG 28, 1986",36.0,14,Georgetown,201145,Jeff,Signed on 08/11/21
16,1610612743,2022,00,Aaron Gordon,aaron-gordon,50,F,6-8,235,"SEP 16, 1995",27.0,8,Arizona,203932,Aaron,Traded from ORL on 03/25/21
0,1610612744,2022,00,Jonathan Kuminga,jonathan-kuminga,00,F,6-7,225,"OCT 06, 2002",20.0,1,NBA G League Ignite,1630228,Jonathan,#7 Pick in 2021 Draft
1,1610612744,2022,00,Donte DiVincenzo,donte-divincenzo,0,G,6-4,203,"JAN 31, 1997",25.0,4,Villanova,1628978,Donte,Signed on 07/08/22
2,1610612744,2022,00,JaMychal Green,jamychal-green,1,F-C,6-9,227,"JUN 21, 1990",32.0,8,Alabama,203210,JaMychal,Signed on 08/01/22
3,1610612744,2022,00,Ryan Rollins,ryan-rollins,2,G,6-3,180,"JUL 03, 2002",20.0,R,Toledo,1631157,Ryan,Draft Rights Traded from ATL on 06/24/22
4,1610612744,2022,00,Jordan Poole,jordan-poole,3,G,6-4,194,"JUN 19, 1999",23.0,3,Michigan,1629673,Jordan,#28 Pick in 2019 Draft
5,1610612744,2022,00,Moses Moody,moses-moody,4,G,6-5,211,"MAY 31, 2002",20.0,1,Arkansas,1630541,Moses,#14 Pick in 2021 Draft
6,1610612744,2022,00,Kevon Looney,kevon-looney,5,F,6-9,222,"FEB 06, 1996",26.0,7,UCLA,1626172,Kevon,#30 Pick in 2015 Draft
7,1610612744,2022,00,Patrick Baldwin Jr.,patrick-baldwin-jr,7,F,6-9,220,"NOV 18, 2002",19.0,R,Wisconsin-Milwaukee,1631116,Patrick,#28 Pick in 2022 Draft
